id,elevation,capture_time,file_name,Y,X,Z,time
21978,844,2019-12-15T19:41:38.000Z,activity_4340640801.gpx,5481540.073,473993.5552,844,1576438898000
21979,844.5999756,2019-12-15T19:41:41.000Z,activity_4340640801.gpx,5481536.972,473993.1397,844.5999756,1576438901000
21980,845,2019-12-15T19:41:48.000Z,activity_4340640801.gpx,5481529.274,473991.3485,845,1576438908000
21981,845,2019-12-15T19:41:50.000Z,activity_4340640801.gpx,5481527.171,473990.7253,845,1576438910000
21982,845,2019-12-15T19:41:54.000Z,activity_4340640801.gpx,5481524.228,473988.4833,845,1576438914000
21983,845.2000122,2019-12-15T19:41:57.000Z,activity_4340640801.gpx,5481521.048,473986.9139,845.2000122,1576438917000
21984,845.2000122,2019-12-15T19:42:02.000Z,activity_4340640801.gpx,5481516.803,473982.0369,845.2000122,1576438922000
21985,845,2019-12-15T19:42:04.000Z,activity_4340640801.gpx,5481514.331,473980.7198,845,1576438924000
21986,844.4000244,2019-12-15T19:42:08.000Z,activity_4340640801.gpx,5481509.708,473976.9156,844.4000244,1576438928000
21987,844.4000244,2019-12-15T19:42:09.000Z,activity_4340640801.gpx,5481508.669,473975.9392,844.4000244,1576438929000
21988,844.4000244,2019-12-15T19:42:10.000Z,activity_4340640801.gpx,5481507.509,473974.9745,844.4000244,1576438930000
21989,844.4000244,2019-12-15T19:42:11.000Z,activity_4340640801.gpx,5481506.068,473974.233,844.4000244,1576438931000
21990,844.4000244,2019-12-15T19:42:12.000Z,activity_4340640801.gpx,5481505.123,473973.1539,844.4000244,1576438932000
21991,844.4000244,2019-12-15T19:42:13.000Z,activity_4340640801.gpx,5481504.197,473971.8018,844.4000244,1576438933000
21992,844.4000244,2019-12-15T19:42:18.000Z,activity_4340640801.gpx,5481499.982,473966.7306,844.4000244,1576438938000
21993,844.4000244,2019-12-15T19:42:19.000Z,activity_4340640801.gpx,5481499.143,473966.6355,844.4000244,1576438939000
21994,844.5999756,2019-12-15T19:42:24.000Z,activity_4340640801.gpx,5481495.421,473969.4226,844.5999756,1576438944000
21995,844.7999878,2019-12-15T19:42:26.000Z,activity_4340640801.gpx,5481496.316,473971.2967,844.7999878,1576438946000
21996,845.2000122,2019-12-15T19:42:30.000Z,activity_4340640801.gpx,5481496.759,473976.0949,845.2000122,1576438950000
21997,845.7999878,2019-12-15T19:42:33.000Z,activity_4340640801.gpx,5481498.108,473978.6026,845.7999878,1576438953000
21998,845.7999878,2019-12-15T19:42:34.000Z,activity_4340640801.gpx,5481499.055,473979.2932,845.7999878,1576438954000
21999,846.2000122,2019-12-15T19:42:39.000Z,activity_4340640801.gpx,5481502.496,473982.7822,846.2000122,1576438959000
22000,846.2000122,2019-12-15T19:42:40.000Z,activity_4340640801.gpx,5481502.51,473983.6929,846.2000122,1576438960000
22001,846.2000122,2019-12-15T19:42:41.000Z,activity_4340640801.gpx,5481502.804,473984.4654,846.2000122,1576438961000
22002,846.7999878,2019-12-15T19:42:48.000Z,activity_4340640801.gpx,5481511.557,473989.9103,846.7999878,1576438968000
22003,846.7999878,2019-12-15T19:42:50.000Z,activity_4340640801.gpx,5481513.496,473991.6316,846.7999878,1576438970000
22004,847.4000244,2019-12-15T19:42:54.000Z,activity_4340640801.gpx,5481516.366,473995.7189,847.4000244,1576438974000
22005,847.4000244,2019-12-15T19:42:55.000Z,activity_4340640801.gpx,5481516.751,473997.0138,847.4000244,1576438975000
22006,847.4000244,2019-12-15T19:42:56.000Z,activity_4340640801.gpx,5481517.529,473998.0557,847.4000244,1576438976000
22007,848,2019-12-15T19:42:59.000Z,activity_4340640801.gpx,5481519.485,474000.1899,848,1576438979000
22008,848.2000122,2019-12-15T19:43:00.000Z,activity_4340640801.gpx,5481519.93,474000.5684,848.2000122,1576438980000
22009,848.4000244,2019-12-15T19:43:01.000Z,activity_4340640801.gpx,5481520.813,474001.119,848.4000244,1576438981000
22010,848.5999756,2019-12-15T19:43:04.000Z,activity_4340640801.gpx,5481524.262,474002.8656,848.5999756,1576438984000
22011,848.7999878,2019-12-15T19:43:08.000Z,activity_4340640801.gpx,5481531.264,474004.0039,848.7999878,1576438988000
22012,848.7999878,2019-12-15T19:43:09.000Z,activity_4340640801.gpx,5481532.502,474004.3316,848.7999878,1576438989000
22013,849.2000122,2019-12-15T19:43:11.000Z,activity_4340640801.gpx,5481533.816,474006.3291,849.2000122,1576438991000
22014,849.4000244,2019-12-15T19:43:14.000Z,activity_4340640801.gpx,5481531.646,474009.9796,849.4000244,1576438994000
22015,849.5999756,2019-12-15T19:43:16.000Z,activity_4340640801.gpx,5481529.405,474010.8735,849.5999756,1576438996000
22016,850.2000122,2019-12-15T19:43:21.000Z,activity_4340640801.gpx,5481525.618,474013.5085,850.2000122,1576439001000
22017,850.4000244,2019-12-15T19:43:22.000Z,activity_4340640801.gpx,5481524.908,474013.8512,850.4000244,1576439002000
22018,850.4000244,2019-12-15T19:43:23.000Z,activity_4340640801.gpx,5481524.339,474014.0488,850.4000244,1576439003000
22019,850.7999878,2019-12-15T19:43:25.000Z,activity_4340640801.gpx,5481522.996,474014.3278,850.7999878,1576439005000
22020,851.2000122,2019-12-15T19:43:27.000Z,activity_4340640801.gpx,5481521.382,474014.5629,851.2000122,1576439007000
22021,851.4000244,2019-12-15T19:43:28.000Z,activity_4340640801.gpx,5481520.395,474014.4671,851.4000244,1576439008000
22022,851.5999756,2019-12-15T19:43:32.000Z,activity_4340640801.gpx,5481515.805,474013.6561,851.5999756,1576439012000
22023,851.5999756,2019-12-15T19:43:33.000Z,activity_4340640801.gpx,5481514.818,474013.3842,851.5999756,1576439013000
22024,852,2019-12-15T19:43:37.000Z,activity_4340640801.gpx,5481510.651,474011.9195,852,1576439017000
22025,852,2019-12-15T19:43:38.000Z,activity_4340640801.gpx,5481509.534,474011.471,852,1576439018000
22026,852.2000122,2019-12-15T19:43:39.000Z,activity_4340640801.gpx,5481508.605,474011.0355,852.2000122,1576439019000
22027,852.5999756,2019-12-15T19:43:42.000Z,activity_4340640801.gpx,5481504.836,474009.8702,852.5999756,1576439022000
22028,853,2019-12-15T19:43:50.000Z,activity_4340640801.gpx,5481495.849,474006.7615,853,1576439030000
22029,853,2019-12-15T19:43:52.000Z,activity_4340640801.gpx,5481493.759,474005.3673,853,1576439032000
22030,852.5999756,2019-12-15T19:43:57.000Z,activity_4340640801.gpx,5481489.301,474000.2586,852.5999756,1576439037000
22031,851.7999878,2019-12-15T19:44:04.000Z,activity_4340640801.gpx,5481481.557,473994.4785,851.7999878,1576439044000
22032,853.4000244,2019-12-15T19:44:14.000Z,activity_4340640801.gpx,5481472.681,473993.477,853.4000244,1576439054000
22033,853.5999756,2019-12-15T19:44:15.000Z,activity_4340640801.gpx,5481472.156,473994.0573,853.5999756,1576439055000
22034,853.7999878,2019-12-15T19:44:17.000Z,activity_4340640801.gpx,5481471.545,473995.1289,853.7999878,1576439057000
22035,853.7999878,2019-12-15T19:44:18.000Z,activity_4340640801.gpx,5481471.561,473995.6269,853.7999878,1576439058000
22036,854.2000122,2019-12-15T19:44:21.000Z,activity_4340640801.gpx,5481473.12,473997.0367,854.2000122,1576439061000
22037,854.4000244,2019-12-15T19:44:22.000Z,activity_4340640801.gpx,5481473.918,473997.7387,854.4000244,1576439062000
22038,854.5999756,2019-12-15T19:44:23.000Z,activity_4340640801.gpx,5481474.715,473998.7988,854.5999756,1576439063000
22039,854.7999878,2019-12-15T19:44:25.000Z,activity_4340640801.gpx,5481475.434,474000.3382,854.7999878,1576439065000
22040,854.7999878,2019-12-15T19:44:27.000Z,activity_4340640801.gpx,5481476.815,474002.0083,854.7999878,1576439067000
22041,854.7999878,2019-12-15T19:44:29.000Z,activity_4340640801.gpx,5481477.541,474004.1973,854.7999878,1576439069000
22042,855.2000122,2019-12-15T19:44:35.000Z,activity_4340640801.gpx,5481481.94,474011.9103,855.2000122,1576439075000
22043,855.4000244,2019-12-15T19:44:39.000Z,activity_4340640801.gpx,5481483.184,474014.7028,855.4000244,1576439079000
22044,855.5999756,2019-12-15T19:44:40.000Z,activity_4340640801.gpx,5481484.159,474015.5817,855.5999756,1576439080000
22045,855.7999878,2019-12-15T19:44:42.000Z,activity_4340640801.gpx,5481485.205,474016.9891,855.7999878,1576439082000
22046,856,2019-12-15T19:44:44.000Z,activity_4340640801.gpx,5481487.891,474018.4225,856,1576439084000
22047,856.2000122,2019-12-15T19:44:45.000Z,activity_4340640801.gpx,5481488.494,474019.0689,856.2000122,1576439085000
22048,856.5999756,2019-12-15T19:44:49.000Z,activity_4340640801.gpx,5481491.15,474020.9029,856.5999756,1576439089000
22049,856.5999756,2019-12-15T19:44:50.000Z,activity_4340640801.gpx,5481492.202,474021.2661,856.5999756,1576439090000
22050,856.7999878,2019-12-15T19:44:53.000Z,activity_4340640801.gpx,5481496.341,474022.8946,856.7999878,1576439093000
22051,857,2019-12-15T19:44:57.000Z,activity_4340640801.gpx,5481500.13,474025.5171,857,1576439097000
22052,857,2019-12-15T19:44:59.000Z,activity_4340640801.gpx,5481500.828,474027.7546,857,1576439099000
22053,857.2000122,2019-12-15T19:45:00.000Z,activity_4340640801.gpx,5481500.87,474028.6168,857.2000122,1576439100000
22054,857.5999756,2019-12-15T19:45:04.000Z,activity_4340640801.gpx,5481498.121,474028.707,857.5999756,1576439104000
22055,857.5999756,2019-12-15T19:45:05.000Z,activity_4340640801.gpx,5481497.284,474028.3934,857.5999756,1576439105000
22056,857.7999878,2019-12-15T19:45:06.000Z,activity_4340640801.gpx,5481496.624,474027.8803,857.7999878,1576439106000
22057,858.2000122,2019-12-15T19:45:12.000Z,activity_4340640801.gpx,5481490.627,474027.1718,858.2000122,1576439112000
22058,858.4000244,2019-12-15T19:45:14.000Z,activity_4340640801.gpx,5481488.698,474027.1565,858.4000244,1576439114000
22059,858.5999756,2019-12-15T19:45:15.000Z,activity_4340640801.gpx,5481487.953,474027.0012,858.5999756,1576439115000
22060,858.7999878,2019-12-15T19:45:16.000Z,activity_4340640801.gpx,5481487.33,474026.7432,858.7999878,1576439116000
22061,859.2000122,2019-12-15T19:45:18.000Z,activity_4340640801.gpx,5481485.766,474026.4444,859.2000122,1576439118000
22062,859.4000244,2019-12-15T19:45:20.000Z,activity_4340640801.gpx,5481483.837,474026.2713,859.4000244,1576439120000
22063,859.4000244,2019-12-15T19:45:21.000Z,activity_4340640801.gpx,5481482.924,474026.2184,859.4000244,1576439121000
22064,860,2019-12-15T19:45:25.000Z,activity_4340640801.gpx,5481479.319,474026.0009,860,1576439125000
22065,860.5999756,2019-12-15T19:45:29.000Z,activity_4340640801.gpx,5481474.597,474025.5413,860.5999756,1576439129000
22066,861,2019-12-15T19:45:32.000Z,activity_4340640801.gpx,5481471.512,474025.6541,861,1576439132000
22067,861.5999756,2019-12-15T19:45:36.000Z,activity_4340640801.gpx,5481470.361,474026.5957,861.5999756,1576439136000
22068,862,2019-12-15T19:45:39.000Z,activity_4340640801.gpx,5481471.536,474028.3437,862,1576439139000
22069,862,2019-12-15T19:45:40.000Z,activity_4340640801.gpx,5481472.316,474028.9606,862,1576439140000
22070,862.2000122,2019-12-15T19:45:42.000Z,activity_4340640801.gpx,5481473.838,474030.3338,862.2000122,1576439142000
22071,862.7999878,2019-12-15T19:45:49.000Z,activity_4340640801.gpx,5481478.961,474034.5837,862.7999878,1576439149000
22072,863.2000122,2019-12-15T19:45:51.000Z,activity_4340640801.gpx,5481480.216,474035.3364,863.2000122,1576439151000
22073,863.4000244,2019-12-15T19:45:54.000Z,activity_4340640801.gpx,5481482.482,474036.8831,863.4000244,1576439154000
22074,864,2019-12-15T19:45:57.000Z,activity_4340640801.gpx,5481484.645,474038.7026,864,1576439157000
22075,864.2000122,2019-12-15T19:45:59.000Z,activity_4340640801.gpx,5481485.692,474039.9521,864.2000122,1576439159000
22076,864.4000244,2019-12-15T19:46:00.000Z,activity_4340640801.gpx,5481486.248,474040.6226,864.4000244,1576439160000
22077,864.4000244,2019-12-15T19:46:02.000Z,activity_4340640801.gpx,5481487.965,474041.9785,864.4000244,1576439162000
22078,865.4000244,2019-12-15T19:46:09.000Z,activity_4340640801.gpx,5481494.095,474046.4456,865.4000244,1576439169000
22079,865.5999756,2019-12-15T19:46:11.000Z,activity_4340640801.gpx,5481494.494,474048.7606,865.5999756,1576439171000
22080,865.5999756,2019-12-15T19:46:12.000Z,activity_4340640801.gpx,5481493.941,474049.3468,865.5999756,1576439172000
22081,866.2000122,2019-12-15T19:46:16.000Z,activity_4340640801.gpx,5481491.111,474048.6838,866.2000122,1576439176000
22082,866.4000244,2019-12-15T19:46:17.000Z,activity_4340640801.gpx,5481490.357,474048.5041,866.4000244,1576439177000
22083,866.4000244,2019-12-15T19:46:18.000Z,activity_4340640801.gpx,5481489.519,474048.3423,866.4000244,1576439178000
22084,866.7999878,2019-12-15T19:46:24.000Z,activity_4340640801.gpx,5481483.495,474047.3423,866.7999878,1576439184000
22085,866.7999878,2019-12-15T19:46:29.000Z,activity_4340640801.gpx,5481479.016,474044.7165,866.7999878,1576439189000
22086,866.7999878,2019-12-15T19:46:30.000Z,activity_4340640801.gpx,5481478.376,474043.9546,866.7999878,1576439190000
22087,865.7999878,2019-12-15T19:46:37.000Z,activity_4340640801.gpx,5481470.39,474042.0285,865.7999878,1576439197000
22088,865.5999756,2019-12-15T19:46:38.000Z,activity_4340640801.gpx,5481469.217,474041.7072,865.5999756,1576439198000
22089,865.5999756,2019-12-15T19:46:43.000Z,activity_4340640801.gpx,5481463.827,474040.5403,865.5999756,1576439203000
22090,866.2000122,2019-12-15T19:46:49.000Z,activity_4340640801.gpx,5481457.657,474042.7329,866.2000122,1576439209000
22091,866.4000244,2019-12-15T19:46:50.000Z,activity_4340640801.gpx,5481456.695,474043.1655,866.4000244,1576439210000
22092,867.5999756,2019-12-15T19:46:58.000Z,activity_4340640801.gpx,5481449.314,474045.3038,867.5999756,1576439218000
22093,868.4000244,2019-12-15T19:47:06.000Z,activity_4340640801.gpx,5481442.494,474046.9349,868.4000244,1576439226000
22094,868.5999756,2019-12-15T19:47:08.000Z,activity_4340640801.gpx,5481440.11,474046.711,868.5999756,1576439228000
22095,868.5999756,2019-12-15T19:47:09.000Z,activity_4340640801.gpx,5481438.983,474046.5903,868.5999756,1576439229000
22096,869.4000244,2019-12-15T19:47:18.000Z,activity_4340640801.gpx,5481428.488,474044.9802,869.4000244,1576439238000
22097,869.5999756,2019-12-15T19:47:25.000Z,activity_4340640801.gpx,5481421.815,474043.3457,869.5999756,1576439245000
22098,869.7999878,2019-12-15T19:47:27.000Z,activity_4340640801.gpx,5481419.944,474042.8632,869.7999878,1576439247000
22099,870.4000244,2019-12-15T19:47:33.000Z,activity_4340640801.gpx,5481414.061,474041.4874,870.4000244,1576439253000
22100,870.5999756,2019-12-15T19:47:34.000Z,activity_4340640801.gpx,5481412.897,474041.3544,870.5999756,1576439254000
23145,818.7999878,2019-12-26T21:24:38.000Z,activity_4370207855.gpx,5481673.992,473966.3099,818.7999878,1577395478000
23146,819.5999756,2019-12-26T21:24:42.000Z,activity_4370207855.gpx,5481667.305,473963.6918,819.5999756,1577395482000
23147,820,2019-12-26T21:24:45.000Z,activity_4370207855.gpx,5481663.06,473960.6968,820,1577395485000
23148,820.7999878,2019-12-26T21:24:53.000Z,activity_4370207855.gpx,5481651.248,473952.0745,820.7999878,1577395493000
23149,820.7999878,2019-12-26T21:24:54.000Z,activity_4370207855.gpx,5481649.696,473951.2596,820.7999878,1577395494000
23150,821,2019-12-26T21:24:55.000Z,activity_4370207855.gpx,5481648.004,473950.3349,821,1577395495000
23151,821.2000122,2019-12-26T21:24:58.000Z,activity_4370207855.gpx,5481642.78,473947.6509,821.2000122,1577395498000
23152,821.2000122,2019-12-26T21:24:59.000Z,activity_4370207855.gpx,5481641.098,473946.6533,821.2000122,1577395499000
23153,821.2000122,2019-12-26T21:25:00.000Z,activity_4370207855.gpx,5481639.564,473945.7839,821.2000122,1577395500000
23154,821.5999756,2019-12-26T21:25:03.000Z,activity_4370207855.gpx,5481635.161,473942.8428,821.5999756,1577395503000
23155,821.7999878,2019-12-26T21:25:04.000Z,activity_4370207855.gpx,5481633.472,473941.4627,821.7999878,1577395504000
23156,822,2019-12-26T21:25:08.000Z,activity_4370207855.gpx,5481624.768,473933.7597,822,1577395508000
23157,821.7999878,2019-12-26T21:25:09.000Z,activity_4370207855.gpx,5481621.266,473931.3693,821.7999878,1577395509000
23158,820.7999878,2019-12-26T21:25:13.000Z,activity_4370207855.gpx,5481607.948,473922.0232,820.7999878,1577395513000
23159,820.4000244,2019-12-26T21:25:15.000Z,activity_4370207855.gpx,5481602.327,473918.4509,820.4000244,1577395515000
23160,820.5999756,2019-12-26T21:25:18.000Z,activity_4370207855.gpx,5481595.983,473917.8925,820.5999756,1577395518000
23161,820.7999878,2019-12-26T21:25:19.000Z,activity_4370207855.gpx,5481595.475,473918.916,820.7999878,1577395519000
23162,821.7999878,2019-12-26T21:25:23.000Z,activity_4370207855.gpx,5481595.489,473919.9057,821.7999878,1577395523000
23163,822,2019-12-26T21:25:28.000Z,activity_4370207855.gpx,5481596.331,473923.0726,822,1577395528000
23164,822,2019-12-26T21:25:30.000Z,activity_4370207855.gpx,5481596.975,473924.897,822,1577395530000
23165,822,2019-12-26T21:25:32.000Z,activity_4370207855.gpx,5481596.77,473926.7355,822,1577395532000
23166,822.2000122,2019-12-26T21:25:33.000Z,activity_4370207855.gpx,5481596.077,473927.5518,822.2000122,1577395533000
23167,822.4000244,2019-12-26T21:25:34.000Z,activity_4370207855.gpx,5481595.125,473927.954,822.4000244,1577395534000
23168,822.4000244,2019-12-26T21:25:35.000Z,activity_4370207855.gpx,5481594.12,473927.6456,822.4000244,1577395535000
23169,822.5999756,2019-12-26T21:25:36.000Z,activity_4370207855.gpx,5481593.264,473927.1862,822.5999756,1577395536000
23170,822.7999878,2019-12-26T21:25:38.000Z,activity_4370207855.gpx,5481592.141,473926.3309,822.7999878,1577395538000
23171,823.5999756,2019-12-26T21:25:42.000Z,activity_4370207855.gpx,5481591.895,473927.0158,823.5999756,1577395542000
23172,823.5999756,2019-12-26T21:25:43.000Z,activity_4370207855.gpx,5481591.856,473927.4709,823.5999756,1577395543000
23173,823.7999878,2019-12-26T21:25:50.000Z,activity_4370207855.gpx,5481590.316,473927.9674,823.7999878,1577395550000
23174,823.7999878,2019-12-26T21:25:51.000Z,activity_4370207855.gpx,5481590.316,473927.9189,823.7999878,1577395551000
23175,823.7999878,2019-12-26T21:25:59.000Z,activity_4370207855.gpx,5481589.097,473927.6945,823.7999878,1577395559000
23176,824,2019-12-26T21:26:02.000Z,activity_4370207855.gpx,5481586.836,473926.8884,824,1577395562000
23177,824.2000122,2019-12-26T21:26:07.000Z,activity_4370207855.gpx,5481584.604,473926.0035,824.2000122,1577395567000
23178,824.2000122,2019-12-26T21:26:08.000Z,activity_4370207855.gpx,5481583.664,473925.7683,824.2000122,1577395568000
23179,824.2000122,2019-12-26T21:26:11.000Z,activity_4370207855.gpx,5481578.622,473923.8683,824.2000122,1577395571000
23180,824,2019-12-26T21:26:12.000Z,activity_4370207855.gpx,5481576.585,473923.0754,824,1577395572000
23181,824,2019-12-26T21:26:17.000Z,activity_4370207855.gpx,5481572.899,473924.0656,824,1577395577000
23182,824.2000122,2019-12-26T21:26:19.000Z,activity_4370207855.gpx,5481573.991,473925.7707,824.2000122,1577395579000
